CustomerID,Gender,Age,SeniorCitizen,MaritalStatus,Dependents,Tenure,ContractType,InternetService,PhoneService,StreamingTV,StreamingMovies,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,NumberOfComplaints,CustomerSatisfactionScore,SupportTickets,LastInteractionDate,ReferralStatus,CustomerLifetimeValue,Churn,MonthlyCharges_Outlier,Tenure_Outlier,CustomerLifetimeValue_Outlier
CUST-100122,Male,42,0,Single,No,25,One Year,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.43,516.22,Electronic Check,Yes,2,3,2,2026-04-03,Yes,1024.86,No,0,0,0
CUST-100123,Male,30,0,Married,Yes,17,One Year,Fiber Optic,Yes,Yes,No,No,No,No,No,95.22,1601.15,Electronic Check,Yes,0,3,1,2026-05-25,No,3994.4,Yes,0,0,0
CUST-100124,Male,57,0,Married,No,72,One Year,Fiber Optic,No,Yes,No,No,No,No,No,93.21,6826.27,Mailed Check,Yes,0,4,1,2026-03-26,No,8094.05,No,0,0,0
CUST-100125,Male,28,0,Divorced,No,39,One Year,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,107.24,3987.03,Credit Card (Auto),Yes,0,4,2,2025-08-27,No,6434.62,No,0,0,0
CUST-100126,Male,35,0,Married,Yes,67,Month-to-Month,DSL,Yes,No,No,No,Yes,No,Yes,79.72,5020.8,Bank Transfer (Auto),Yes,0,4,2,2025-06-14,No,7744.15,No,0,0,0
CUST-100127,Male,48,0,Single,Yes,11,One Year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,110.64,1147.86,Credit Card (Auto),Yes,2,2,2,2026-04-11,Yes,2367.65,Yes,0,0,0
CUST-100128,Male,25,0,Married,No,21,One Year,Fiber Optic,Yes,No,Yes,No,No,No,No,92.96,1858.99,Electronic Check,Yes,1,4,2,2025-09-09,Yes,4285.86,No,0,0,0
CUST-100129,Female,39,0,Divorced,No,33,Month-to-Month,DSL,Yes,No,Yes,No,No,No,No,72.11,2421.04,Mailed Check,No,1,4,3,2026-02-11,No,3654.8,No,0,0,0
CUST-100130,Male,56,0,Single,No,10,Month-to-Month,DSL,Yes,Yes,No,No,No,No,Yes,76.49,758.87,Credit Card (Auto),Yes,0,4,1,2025-07-17,No,1941.7,No,0,0,0
CUST-100131,Female,43,0,Married,No,59,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,No,Yes,105.54,5952.84,Bank Transfer (Auto),Yes,0,3,1,2025-05-28,Yes,7956.39,No,0,0,0
CUST-100132,Female,58,0,Married,No,50,One Year,Fiber Optic,Yes,Yes,No,No,No,No,No,96.93,4889.38,Electronic Check,Yes,0,3,1,2025-06-17,No,6595.52,No,0,0,0
CUST-100133,Male,56,0,Married,Yes,63,One Year,Fiber Optic,Yes,Yes,Yes,No,No,No,No,100.72,5973.15,Mailed Check,No,1,5,1,2025-12-02,No,6333.79,No,0,0,0
CUST-100134,Female,41,0,Married,Yes,72,One Year,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,119.08,8209.29,Electronic Check,Yes,0,2,4,2025-11-08,Yes,12741.93,No,0,0,1
CUST-100135,Male,18,0,Single,No,34,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.9,906.88,Mailed Check,No,0,3,0,2026-02-24,No,1377.02,No,0,0,0
CUST-100136,Female,25,0,Married,No,6,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,114.65,661.04,Mailed Check,No,0,4,0,2026-01-31,No,2559.2,Yes,0,0,0
CUST-100137,Male,51,0,Single,No,29,One Year,Fiber Optic,Yes,No,No,No,Yes,No,No,86.06,2509.61,Credit Card (Auto),Yes,1,3,2,2025-06-14,No,4715.85,No,0,0,0
CUST-100138,Female,19,0,Married,Yes,9,Month-to-Month,DSL,Yes,No,No,No,No,No,Yes,68.21,602.38,Bank Transfer (Auto),No,1,3,1,2025-07-19,Yes,1218.01,No,0,0,0
CUST-100139,Male,36,0,Married,No,72,Two Year,DSL,Yes,Yes,Yes,No,No,No,Yes,88.97,6321.08,Mailed Check,Yes,0,5,1,2026-03-25,Yes,8800.17,No,0,0,0
CUST-100140,Male,45,0,Single,Yes,7,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,109.06,759.05,Electronic Check,Yes,0,3,2,2025-07-21,Yes,2143.43,No,0,0,0
CUST-100141,Male,61,0,Single,Yes,46,Two Year,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,107.69,4968.29,Electronic Check,Yes,1,2,2,2025-08-21,No,6369.05,No,0,0,0
CUST-100142,Female,32,0,Divorced,Yes,52,Month-to-Month,DSL,Yes,Yes,No,No,No,No,No,70.24,3548.37,Credit Card (Auto),No,1,4,5,2026-03-15,No,4450.74,No,0,0,0
CUST-100143,Female,31,0,Single,No,19,One Year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,115.69,2092.11,Mailed Check,Yes,1,3,2,2025-10-09,No,4258.54,Yes,0,0,0
CUST-100144,Male,40,0,Single,No,0,Month-to-Month,DSL,Yes,Yes,No,Yes,No,Yes,No,85.36,0.0,Credit Card (Auto),Yes,1,4,2,2025-06-24,No,3055.75,No,0,0,0
CUST-100145,Male,45,0,Single,No,1,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Yes,No,96.76,96.42,Mailed Check,No,1,3,4,2025-06-05,Yes,2652.26,Yes,0,0,0
CUST-100146,Male,38,0,Married,Yes,23,One Year,Fiber Optic,No,No,No,No,No,Yes,Yes,85.06,1966.99,Bank Transfer (Auto),Yes,1,3,2,2025-07-01,No,2408.86,No,0,0,0
CUST-100147,Female,55,0,Single,No,7,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,No,No,109.56,726.04,Credit Card (Auto),Yes,1,2,2,2026-05-03,No,2646.15,Yes,0,0,0
CUST-100148,Male,29,0,Divorced,No,21,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.51,641.31,Credit Card (Auto),Yes,1,3,2,2025-10-10,Yes,910.78,No,0,0,0
CUST-100149,Male,42,0,Married,No,57,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,97.66,5464.04,Bank Transfer (Auto),No,2,3,4,2025-12-23,Yes,7208.01,Yes,0,0,0
CUST-100150,Female,47,0,Single,No,25,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,121.06,2899.48,Bank Transfer (Auto),Yes,1,3,2,2025-10-07,Yes,4434.09,No,0,0,0
CUST-100151,Female,35,0,Married,Yes,12,Month-to-Month,DSL,Yes,No,No,Yes,No,No,Yes,73.85,886.1999999999999,Electronic Check,Yes,0,5,1,2026-03-28,No,2039.4,No,0,0,0
CUST-100152,Male,52,0,Single,No,2,Month-to-Month,DSL,Yes,No,Yes,Yes,No,No,No,80.27,156.45,Credit Card (Auto),Yes,4,2,5,2026-06-10,No,1870.86,No,0,0,0
CUST-100153,Female,43,0,Single,No,37,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.0,743.59,Electronic Check,Yes,0,4,3,2026-05-01,Yes,960.63,No,0,0,0
CUST-100154,Male,52,0,Married,No,3,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.83,97.83,Mailed Check,No,2,4,4,2025-12-26,Yes,767.77,Yes,0,0,0
CUST-100155,Female,43,0,Single,No,4,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.14,117.71,Bank Transfer (Auto),Yes,1,3,4,2026-04-01,No,514.08,No,0,0,0
CUST-100156,Male,46,0,Divorced,No,23,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.97,735.51,Mailed Check,Yes,0,4,2,2026-06-22,No,1281.49,No,0,0,0
CUST-100157,Female,32,0,Married,Yes,72,Month-to-Month,DSL,Yes,Yes,No,No,No,No,No,69.95,4737.66,Electronic Check,Yes,1,3,1,2026-02-14,No,5581.27,No,0,0,0
CUST-100158,Female,32,0,Single,No,10,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,Yes,No,107.51,1048.85,Electronic Check,No,1,4,3,2026-01-11,No,2182.19,Yes,0,0,0
CUST-100159,Female,58,0,Widowed,No,38,One Year,DSL,No,Yes,Yes,No,Yes,No,No,82.79,3145.83,Bank Transfer (Auto),Yes,0,3,1,2025-11-16,Yes,3722.22,No,0,0,0
CUST-100160,Male,49,0,Married,No,5,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,No,No,98.04,494.8,Mailed Check,No,4,1,8,2026-04-04,No,2340.94,Yes,0,0,0
CUST-100161,Female,26,0,Single,No,17,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,Yes,88.52,1471.99,Bank Transfer (Auto),Yes,3,3,6,2025-10-01,No,4764.48,Yes,0,0,0
CUST-100162,Male,43,0,Married,No,41,One Year,Fiber Optic,Yes,No,Yes,No,Yes,No,No,101.89,4040.9,Electronic Check,Yes,1,4,2,2025-09-09,Yes,6296.07,No,0,0,0
CUST-100163,Male,18,0,Widowed,No,39,One Year,DSL,Yes,No,No,No,No,Yes,Yes,74.69,2866.61,Electronic Check,No,0,2,0,2026-04-21,Yes,3811.13,No,0,0,0
CUST-100164,Female,32,0,Married,No,66,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.53,1376.46,Electronic Check,Yes,1,4,2,2026-03-02,Yes,1573.0,No,0,0,0
CUST-100165,Male,54,0,Married,No,14,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,92.17,1251.33,Electronic Check,Yes,1,4,1,2025-06-30,Yes,1837.3,Yes,0,0,0
CUST-100166,Female,39,0,Married,No,10,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,22.07,208.0,Bank Transfer (Auto),Yes,1,4,2,2026-02-15,Yes,602.99,No,0,0,0
CUST-100167,Female,42,0,Single,No,45,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,88.98,3977.79,Electronic Check,No,0,5,3,2026-03-23,No,5005.08,Yes,0,0,0
CUST-100168,Male,18,0,Single,Yes,20,One Year,Fiber Optic,No,No,No,No,Yes,Yes,Yes,92.16,1820.17,Bank Transfer (Auto),Yes,0,3,5,2025-08-06,No,2815.43,Yes,0,0,0
CUST-100169,Female,35,0,Married,Yes,69,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.5,1892.09,Electronic Check,No,0,4,0,2026-05-22,Yes,2841.46,No,0,0,0
CUST-100170,Male,45,0,Divorced,No,12,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.73,312.39,Bank Transfer (Auto),Yes,0,3,2,2025-08-14,Yes,845.05,No,0,0,0
CUST-100171,Female,47,0,Married,Yes,28,One Year,DSL,Yes,No,No,No,Yes,Yes,No,72.56,1916.07,Electronic Check,No,0,5,0,2025-08-21,Yes,3612.93,No,0,0,0
CUST-100172,Male,54,0,Single,No,61,Two Year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,110.26,6552.49,Electronic Check,No,0,3,3,2026-01-27,Yes,9294.26,Yes,0,0,0
CUST-100173,Female,38,0,Married,Yes,38,Two Year,DSL,Yes,Yes,No,No,No,No,Yes,72.84,2670.33,Credit Card (Auto),Yes,3,2,4,2025-08-08,No,4189.5,No,0,0,0
CUST-100174,Male,38,0,Single,No,0,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.26,0.0,Mailed Check,No,2,2,2,2025-09-09,No,544.94,Yes,0,0,0
CUST-100175,Male,22,0,Single,Yes,66,Two Year,Fiber Optic,Yes,No,Yes,No,Yes,No,No,94.22,6199.37,Bank Transfer (Auto),Yes,1,3,2,2025-09-20,Yes,8523.13,No,0,0,0
CUST-100176,Male,38,0,Married,No,10,Month-to-Month,DSL,No,No,Yes,No,Yes,Yes,No,72.0,728.05,Mailed Check,No,0,3,0,2025-09-20,No,2798.97,No,0,0,0
CUST-100177,Female,23,0,Single,No,15,Month-to-Month,DSL,Yes,Yes,Yes,No,No,No,No,83.45,1259.11,Electronic Check,No,2,3,4,2025-10-11,No,3026.16,Yes,0,0,0
CUST-100178,Female,18,0,Divorced,No,18,Month-to-Month,DSL,Yes,Yes,Yes,No,No,No,No,80.3,1465.89,Credit Card (Auto),Yes,0,4,3,2025-08-29,Yes,2743.84,Yes,0,0,0
CUST-100179,Female,25,0,Married,No,3,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,84.59,248.73,Bank Transfer (Auto),No,1,4,4,2026-01-25,No,2456.37,Yes,0,0,0
CUST-100180,Female,62,0,Married,No,7,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.64,219.09,Electronic Check,No,0,5,1,2025-11-03,Yes,782.72,No,0,0,0
CUST-100181,Female,37,0,Divorced,No,67,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,18.25,1233.76,Credit Card (Auto),Yes,1,4,2,2026-02-06,No,1574.44,No,0,0,0
CUST-100182,Female,44,0,Married,Yes,29,One Year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,93.81,2562.47,Credit Card (Auto),No,0,3,1,2026-06-03,Yes,4300.4,Yes,0,0,0
CUST-100183,Male,33,0,Divorced,No,33,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.03,887.88,Bank Transfer (Auto),Yes,0,3,0,2026-06-17,Yes,1823.02,No,0,0,0
CUST-100184,Female,18,0,Divorced,No,17,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.96,497.62,Bank Transfer (Auto),Yes,1,3,1,2026-06-15,No,1286.74,No,0,0,0
CUST-100185,Female,54,0,Married,No,22,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,95.72,2088.03,Mailed Check,Yes,0,4,1,2026-06-18,No,3765.16,Yes,0,0,0
CUST-100186,Male,18,0,Single,No,5,Month-to-Month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,104.23,525.58,Credit Card (Auto),Yes,1,3,1,2026-04-06,No,2299.44,No,0,0,0
CUST-100187,Male,33,0,Single,No,20,One Year,Fiber Optic,Yes,No,No,No,No,No,Yes,90.05,1799.61,Mailed Check,Yes,0,3,1,2026-01-15,Yes,2757.02,Yes,0,0,0
CUST-100188,Female,40,0,Divorced,No,70,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.34,2278.0,Bank Transfer (Auto),Yes,0,3,0,2025-11-01,No,2868.12,No,0,0,0
CUST-100189,Male,44,0,Single,Yes,3,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.51,88.51,Credit Card (Auto),Yes,0,4,1,2025-07-15,Yes,820.18,No,0,0,0
CUST-100190,Female,30,0,Widowed,No,19,Two Year,Fiber Optic,No,No,Yes,Yes,No,No,No,93.07,1774.52,Bank Transfer (Auto),Yes,0,3,3,2025-08-24,No,3032.68,No,0,0,0
CUST-100191,Male,18,0,Single,No,14,One Year,DSL,Yes,No,Yes,No,No,No,Yes,77.9,1027.68,Mailed Check,No,1,2,1,2025-07-07,No,2596.04,No,0,0,0
CUST-100192,Male,29,0,Married,Yes,11,One Year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,115.99,1225.37,Electronic Check,No,1,3,4,2025-10-15,No,3182.48,No,0,0,0
CUST-100193,Female,30,0,Single,No,13,One Year,Fiber Optic,Yes,No,No,No,Yes,No,No,91.14,1201.39,Bank Transfer (Auto),No,1,3,1,2026-04-27,No,3555.13,Yes,0,0,0
CUST-100194,Male,30,0,Widowed,No,32,One Year,DSL,Yes,No,No,No,No,No,Yes,68.32,2184.46,Mailed Check,Yes,4,2,4,2026-05-31,No,4306.56,No,0,0,0
CUST-100195,Male,54,0,Single,No,20,One Year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,110.71,2113.86,Credit Card (Auto),Yes,0,4,2,2026-01-21,Yes,5094.1,No,0,0,0
CUST-100196,Female,24,0,Single,Yes,31,Two Year,Fiber Optic,Yes,No,Yes,Yes,No,No,No,107.35,3299.43,Credit Card (Auto),Yes,0,3,2,2025-06-01,No,6884.68,No,0,0,0
CUST-100197,Female,45,0,Divorced,No,3,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.53,89.05,Electronic Check,No,0,2,5,2026-03-02,No,737.73,No,0,0,0
CUST-100198,Male,43,0,Single,No,72,Month-to-Month,Fiber Optic,Yes,No,No,Yes,No,No,No,92.08,6711.19,Bank Transfer (Auto),No,0,3,1,2026-06-19,Yes,9546.82,No,0,0,0
CUST-100199,Male,54,0,Single,No,12,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,108.62,1283.29,Electronic Check,No,1,3,3,2025-12-09,No,3421.43,Yes,0,0,0
CUST-100200,Female,39,0,Divorced,No,34,Two Year,DSL,Yes,Yes,No,No,Yes,No,No,74.49,2381.33,Bank Transfer (Auto),Yes,1,4,1,2025-09-19,No,2289.46,No,0,0,0
CUST-100201,Female,52,0,Divorced,No,18,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,No,94.25,1705.75,Credit Card (Auto),Yes,0,3,4,2025-11-26,Yes,3053.36,Yes,0,0,0
CUST-100202,Male,38,0,Single,No,0,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.58,0.0,Electronic Check,Yes,1,3,3,2026-02-09,No,233.38,No,0,0,0
CUST-100203,Male,47,0,Married,Yes,72,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,90.37,6407.28,Electronic Check,No,2,3,3,2026-02-28,No,9151.71,Yes,0,0,0
CUST-100204,Male,19,0,Single,No,30,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.96,728.93,Bank Transfer (Auto),Yes,1,4,1,2025-11-13,No,1469.16,Yes,0,0,0
CUST-100205,Male,18,0,Single,No,31,Two Year,DSL,Yes,Yes,No,No,No,No,No,70.87,2117.75,Electronic Check,Yes,0,5,1,2025-09-20,No,3608.58,No,0,0,0
CUST-100206,Male,46,0,Married,No,17,One Year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,94.67,1612.9,Bank Transfer (Auto),No,0,4,2,2026-01-27,No,3739.22,No,0,0,0
CUST-100207,Female,47,0,Single,Yes,3,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.37,76.56,Credit Card (Auto),No,0,4,1,2026-03-11,Yes,517.71,No,0,0,0
CUST-100208,Male,47,0,Married,No,35,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.46,1064.1,Mailed Check,Yes,0,3,2,2026-06-01,No,2168.19,No,0,0,0
CUST-100209,Female,33,0,Single,No,59,Two Year,Fiber Optic,Yes,No,No,Yes,Yes,No,No,104.15,5800.28,Electronic Check,Yes,2,3,3,2025-08-11,No,9115.78,No,0,0,0
CUST-100210,Female,61,0,Divorced,Yes,32,One Year,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,104.21,3255.85,Mailed Check,No,0,5,5,2025-08-11,No,4295.41,Yes,0,0,0
CUST-100211,Female,34,0,Married,No,61,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.25,1826.99,Electronic Check,No,0,3,2,2025-10-06,Yes,2571.34,No,0,0,0
CUST-100212,Male,46,0,Single,No,15,One Year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,109.21,1666.34,Credit Card (Auto),No,1,3,3,2026-04-23,No,3707.32,No,0,0,0
CUST-100213,Female,49,0,Divorced,Yes,43,One Year,DSL,Yes,No,Yes,No,No,No,No,67.99,2943.61,Bank Transfer (Auto),Yes,0,3,1,2026-05-06,Yes,4294.25,No,0,0,0
CUST-100214,Female,65,1,Divorced,No,46,Two Year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,112.84,5248.39,Bank Transfer (Auto),No,0,3,4,2026-01-26,No,6251.9,No,0,0,0
CUST-100215,Female,36,0,Single,Yes,34,One Year,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,105.47,3607.39,Bank Transfer (Auto),Yes,2,2,2,2025-06-23,Yes,6511.24,No,0,0,0
CUST-100216,Male,31,0,Widowed,Yes,2,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,No,90.71,176.47,Credit Card (Auto),Yes,0,3,5,2025-11-28,Yes,2684.12,Yes,0,0,0
CUST-100217,Male,20,0,Single,No,1,Month-to-Month,DSL,Yes,No,Yes,No,No,Yes,No,78.2,78.11,Credit Card (Auto),No,0,2,5,2025-11-24,No,1353.49,No,0,0,0
CUST-100218,Female,62,0,Single,No,5,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,111.62,561.01,Mailed Check,No,0,3,1,2025-07-01,No,1975.24,No,0,0,0
CUST-100219,Male,46,0,Married,Yes,40,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,No,No,No,94.14,3762.33,Electronic Check,Yes,0,4,6,2025-07-13,No,5643.8,Yes,0,0,0
CUST-100220,Male,47,0,Single,No,33,One Year,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,109.84,3506.55,Bank Transfer (Auto),Yes,0,3,3,2026-05-19,Yes,7166.59,Yes,0,0,0
CUST-100221,Male,84,1,Married,No,72,Two Year,DSL,Yes,Yes,No,No,No,No,Yes,81.69,5731.47,Bank Transfer (Auto),No,1,3,1,2025-06-11,No,6538.72,No,0,0,0
CUST-100222,Female,45,0,Married,Yes,72,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,No,No,94.85,6502.84,Mailed Check,No,2,2,2,2026-01-29,Yes,9981.31,Yes,0,0,0
CUST-100223,Female,22,0,Divorced,Yes,0,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,29.99,0.0,Electronic Check,Yes,0,3,0,2026-01-30,No,435.49,Yes,0,0,0
CUST-100224,Male,38,0,Single,Yes,72,One Year,DSL,Yes,Yes,Yes,Yes,No,No,Yes,93.61,6487.26,Credit Card (Auto),No,1,3,1,2026-01-23,No,7322.49,No,0,0,0
CUST-100225,Female,27,0,Single,No,5,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,105.77,534.75,Electronic Check,Yes,1,3,1,2025-09-24,No,3078.09,No,0,0,0
CUST-100226,Male,35,0,Single,No,4,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,No,96.67,367.65,Electronic Check,Yes,1,4,3,2025-09-22,Yes,515.7,No,0,0,0
CUST-100227,Female,35,0,Single,Yes,52,Two Year,Fiber Optic,Yes,No,Yes,No,No,No,No,101.41,5054.21,Bank Transfer (Auto),Yes,0,3,4,2026-02-18,Yes,7681.8,No,0,0,0
CUST-100228,Female,32,0,Widowed,No,20,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,109.64,2230.77,Mailed Check,Yes,0,2,2,2025-08-20,No,6997.21,Yes,0,0,0
CUST-100229,Male,21,0,Married,Yes,52,One Year,DSL,Yes,No,No,No,Yes,Yes,No,66.09,3395.99,Credit Card (Auto),Yes,0,3,1,2026-01-17,Yes,5607.22,Yes,0,0,0
CUST-100230,Male,63,0,Married,Yes,15,One Year,Fiber Optic,Yes,Yes,No,Yes,No,No,No,98.52,1473.11,Credit Card (Auto),Yes,1,4,2,2026-03-31,No,3794.09,No,0,0,0
CUST-100231,Male,45,0,Married,No,27,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.46,548.81,Electronic Check,Yes,0,2,0,2025-11-02,No,1072.25,No,0,0,0
CUST-100232,Female,37,0,Single,No,18,Month-to-Month,DSL,Yes,Yes,Yes,No,No,No,No,86.01,1530.24,Bank Transfer (Auto),No,0,3,2,2026-05-13,Yes,3165.48,Yes,0,0,0
CUST-100233,Female,51,0,Single,No,12,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.69,310.85,Electronic Check,Yes,0,3,0,2025-05-28,No,720.96,No,0,0,0
CUST-100234,Female,47,0,Married,No,3,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Yes,No,96.77,276.17,Credit Card (Auto),Yes,0,3,4,2025-10-11,No,1294.36,Yes,0,0,0
CUST-100235,Female,44,0,Divorced,Yes,45,Month-to-Month,DSL,No,Yes,No,Yes,No,No,No,64.86,2836.81,Electronic Check,No,0,4,1,2025-11-18,No,4358.11,Yes,0,0,0
CUST-100236,Male,50,0,Single,Yes,54,Month-to-Month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,97.15,5172.67,Credit Card (Auto),Yes,0,4,1,2025-06-05,Yes,5956.78,No,0,0,0
CUST-100237,Female,42,0,Single,No,28,One Year,DSL,Yes,Yes,Yes,No,No,No,No,79.88,2230.53,Bank Transfer (Auto),Yes,0,4,0,2026-02-22,No,4132.05,No,0,0,0
CUST-100238,Male,50,0,Married,No,15,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,105.05,1490.99,Bank Transfer (Auto),Yes,0,3,1,2025-07-04,No,3563.44,Yes,0,0,0
CUST-100239,Male,51,0,Single,No,14,Two Year,DSL,Yes,No,No,Yes,No,No,No,65.01,879.78,Credit Card (Auto),Yes,0,4,1,2025-09-15,No,1993.45,No,0,0,0
CUST-100240,Female,43,0,Married,No,43,Two Year,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,104.84,4561.25,Electronic Check,Yes,1,3,4,2025-11-04,No,6998.85,Yes,0,0,0
CUST-100241,Female,37,0,Single,Yes,66,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.98,1878.53,Bank Transfer (Auto),Yes,0,4,0,2026-02-22,Yes,2679.16,No,0,0,0
CUST-100242,Male,62,0,Married,Yes,15,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,22.4,336.28,Electronic Check,Yes,1,4,2,2026-04-29,Yes,1021.79,No,0,0,0
CUST-100243,Female,34,0,Married,Yes,11,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.41,286.71,Bank Transfer (Auto),Yes,1,2,1,2026-06-19,No,530.95,No,0,0,0
CUST-100244,Female,46,0,Divorced,No,8,One Year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,117.92,905.36,Mailed Check,Yes,1,2,2,2026-01-22,No,3305.72,No,0,0,0
CUST-100245,Female,46,0,Married,No,13,Month-to-Month,DSL,Yes,No,Yes,No,Yes,No,No,79.64,1046.75,Electronic Check,No,0,5,1,2025-09-25,Yes,2900.04,Yes,0,0,0
